Id,Firstname,Surname,Borncountry,Borncountry code,Born city,Gender,Year,Category,Motivation,Organization name,Organization city,Organization country,latitude,longitude
455,Peter C.,Doherty,Australia,AU,Brisbane,male,1996,Medicine,"""for their discoveries concerning the specificity of the cell mediated immune defence""",St. Jude Children's Research Hospital,Memphis TN,USA,45.68753334,-112.4943339
457,Stanley B.,Prusiner,USA,US,Des Moines IA,male,1997,Medicine,"""for his discovery of Prions - a new biological principle of infection""",University of California School of Medicine,San Francisco CA,USA,45.68753334,-112.4943339
458,Robert F.,Furchgott,USA,US,Charleston SC,male,1998,Medicine,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system""",SUNY Health Science Center,Brooklyn NY,USA,45.68753334,-112.4943339
459,Louis J.,Ignarro,USA,US,Brooklyn NY,male,1998,Medicine,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system""",University of California School of Medicine,Los Angeles CA,USA,45.68753334,-112.4943339
460,Ferid,Murad,USA,US,Whiting IN,male,1998,Medicine,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system""",University of Texas Medical School at Houston,Houston TX,USA,45.68753334,-112.4943339
461,Günter,Blobel,Germany (now Poland),PL,Waltersdorf (now Niegoslawice),male,1999,Medicine,"""for the discovery that proteins have intrinsic signals that govern their transport and localization in the cell""",Rockefeller University,New York NY,USA,45.68753334,-112.4943339
679,Paul A.,Samuelson,USA,US,Gary IN,male,1970,Economics,"""for the scientific work through which he has developed static and dynamic economic theory and actively contributed to raising the level of analysis in economic science""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
680,Simon,Kuznets,Russian Empire (now Belarus),BY,Pinsk,male,1971,Economics,"""for his empirically founded interpretation of economic growth which has led to new and deepened insight into the economic and social structure and process of development""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
682,Kenneth J.,Arrow,USA,US,New York NY,male,1972,Economics,"""for their pioneering contributions to general economic equilibrium theory and welfare theory""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
683,Wassily,Leontief,Russia,RU,St. Petersburg,male,1973,Economics,"""for the development of the input-output method and for its application to important economic problems""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
687,Tjalling C.,Koopmans,the Netherlands,NL,'s Graveland,male,1975,Economics,"""for their contributions to the theory of optimum allocation of resources""",Yale University,New Haven CT,USA,45.68753334,-112.4943339
688,Milton,Friedman,USA,US,Brooklyn NY,male,1976,Economics,"""for his achievements in the fields of consumption analysis monetary history and theory and for his demonstration of the complexity of stabilization policy""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
691,Herbert,Simon,USA,US,Milwaukee WI,male,1978,Economics,"""for his pioneering research into the decision-making process within economic organizations""",Carnegie Mellon University,Pittsburgh PA,USA,45.68753334,-112.4943339
692,Theodore W.,Schultz,USA,US,Arlington SD,male,1979,Economics,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
693,Sir Arthur,Lewis,British West Indies (now Saint Lucia),LC,Castries,male,1979,Economics,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries""",Princeton University,Princeton NJ,USA,45.68753334,-112.4943339
694,Lawrence R.,Klein,USA,US,Omaha NE,male,1980,Economics,"""for the creation of econometric models and the application to the analysis of economic fluctuations and economic policies""",University of Pennsylvania,Philadelphia PA,USA,45.68753334,-112.4943339
695,James,Tobin,USA,US,Champaign IL,male,1981,Economics,"""for his analysis of financial markets and their relations to expenditure decisions employment production and prices""",Yale University,New Haven CT,USA,45.68753334,-112.4943339
696,George J.,Stigler,USA,US,Renton WA,male,1982,Economics,"""for his seminal studies of industrial structures functioning of markets and causes and effects of public regulation""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
697,Gerard,Debreu,France,FR,Calais,male,1983,Economics,"""for having incorporated new analytical methods into economic theory and for his rigorous reformulation of the theory of general equilibrium""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
699,Franco,Modigliani,Italy,IT,Rome,male,1985,Economics,"""for his pioneering analyses of saving and of financial markets""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
700,James M.,Buchanan Jr.,USA,US,Murfreesboro TN,male,1986,Economics,"""for his development of the contractual and constitutional bases for the theory of economic and political decision-making""",Center for Study of Public Choice,Fairfax VA,USA,45.68753334,-112.4943339
701,Robert M.,Solow,USA,US,Brooklyn NY,male,1987,Economics,"""for his contributions to the theory of economic growth""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
704,Harry M.,Markowitz,USA,US,Chicago IL,male,1990,Economics,"""for their pioneering work in the theory of financial economics""",City University of New York,New York NY,USA,45.68753334,-112.4943339
705,Merton H.,Miller,USA,US,Boston MA,male,1990,Economics,"""for their pioneering work in the theory of financial economics""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
706,William F.,Sharpe,USA,US,Boston MA,male,1990,Economics,"""for their pioneering work in the theory of financial economics""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
707,Ronald H.,Coase,United Kingdom,GB,Willesden,male,1991,Economics,"""for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
708,Gary,Becker,USA,US,Pottsville PA,male,1992,Economics,"""for having extended the domain of microeconomic analysis to a wide range of human behaviour and interaction including nonmarket behaviour""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
709,Robert W.,Fogel,USA,US,New York NY,male,1993,Economics,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
710,Douglass C.,North,USA,US,Cambridge MA,male,1993,Economics,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change""",Washington University,St. Louis MO,USA,45.68753334,-112.4943339
711,John C.,Harsanyi,Hungary,HU,Budapest,male,1994,Economics,"""for their pioneering analysis of equilibria in the theory of non-cooperative games""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
712,John F.,Nash Jr.,USA,US,Bluefield WV,male,1994,Economics,"""for their pioneering analysis of equilibria in the theory of non-cooperative games""",Princeton University,Princeton NJ,USA,45.68753334,-112.4943339
714,Robert E.,Lucas Jr.,USA,US,Yakima WA,male,1995,Economics,"""for having developed and applied the hypothesis of rational expectations and thereby having transformed macroeconomic analysis and deepened our understanding of economic policy""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
716,William,Vickrey,Canada,CA,Victoria BC,male,1996,Economics,"""for their fundamental contributions to the economic theory of incentives under asymmetric information""",Columbia University,New York NY,USA,45.68753334,-112.4943339
717,Robert C.,Merton,USA,US,New York NY,male,1997,Economics,"""for a new method to determine the value of derivatives""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
718,Myron,Scholes,Canada,CA,Timmins ON,male,1997,Economics,"""for a new method to determine the value of derivatives""",Long Term Capital Management,Greenwich CT,USA,45.68753334,-112.4943339
720,Robert,Mundell,Canada,CA,Kingston ON,male,1999,Economics,"""for his analysis of monetary and fiscal policy under different exchange rate regimes and his analysis of optimum currency areas""",Columbia University,New York NY,USA,45.68753334,-112.4943339
723,Paul,Greengard,USA,US,New York NY,male,2000,Medicine,"""for their discoveries concerning signal transduction in the nervous system""",Rockefeller University,New York NY,USA,45.68753334,-112.4943339
724,Eric,Kandel,Austria,AT,Vienna,male,2000,Medicine,"""for their discoveries concerning signal transduction in the nervous system""",Columbia University,New York NY,USA,45.68753334,-112.4943339
727,Herbert,Kroemer,Germany,DE,Weimar,male,2000,Physics,"""for developing semiconductor heterostructures used in high-speed- and opto-electronics""",University of California,Santa Barbara CA,USA,45.68753334,-112.4943339
728,Jack,Kilby,USA,US,Jefferson City MO,male,2000,Physics,"""for his part in the invention of the integrated circuit""",Texas Instruments,Dallas TX,USA,45.68753334,-112.4943339
729,Alan,Heeger,USA,US,Sioux City IA,male,2000,Chemistry,"""for the discovery and development of conductive polymers""",University of California,Santa Barbara CA,USA,45.68753334,-112.4943339
730,Alan,MacDiarmid,New Zealand,NZ,Masterton,male,2000,Chemistry,"""for the discovery and development of conductive polymers""",University of Pennsylvania,Philadelphia PA,USA,45.68753334,-112.4943339
732,James J.,Heckman,USA,US,Chicago IL,male,2000,Economics,"""for his development of theory and methods for analyzing selective samples""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
733,Daniel L.,McFadden,USA,US,Raleigh NC,male,2000,Economics,"""for his development of theory and methods for analyzing discrete choice""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
735,Leland,Hartwell,USA,US,Los Angeles CA,male,2001,Medicine,"""for their discoveries of key regulators of the cell cycle""",Fred Hutchinson Cancer Research Center,Seattle WA,USA,45.68753334,-112.4943339
738,Eric,Cornell,USA,US,Palo Alto CA,male,2001,Physics,"""for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms and for early fundamental studies of the properties of the condensates""",University of Colorado JILA,Boulder CO,USA,45.68753334,-112.4943339
739,Wolfgang,Ketterle,West Germany (now Germany),DE,Heidelberg,male,2001,Physics,"""for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms and for early fundamental studies of the properties of the condensates""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
740,Carl,Wieman,USA,US,Corvallis OR,male,2001,Physics,"""for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms and for early fundamental studies of the properties of the condensates""",University of Colorado JILA,Boulder CO,USA,45.68753334,-112.4943339
743,Barry,Sharpless,USA,US,Philadelphia PA,male,2001,Chemistry,"""for his work on chirally catalysed oxidation reactions""",The Scripps Research Institute,La Jolla CA,USA,45.68753334,-112.4943339
744,George A.,Akerlof,USA,US,New Haven CT,male,2001,Economics,"""for their analyses of markets with asymmetric information""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
745,A. Michael,Spence,USA,US,Montclair NJ,male,2001,Economics,"""for their analyses of markets with asymmetric information""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
746,Joseph E.,Stiglitz,USA,US,Gary IN,male,2001,Economics,"""for their analyses of markets with asymmetric information""",Columbia University,New York NY,USA,45.68753334,-112.4943339
750,Sydney,Brenner,South Africa,ZA,Germiston,male,2002,Medicine,"""for their discoveries concerning genetic regulation of organ development and programmed cell death""",The Molecular Sciences Institute,Berkeley CA,USA,45.68753334,-112.4943339
751,H. Robert,Horvitz,USA,US,Chicago IL,male,2002,Medicine,"""for their discoveries concerning genetic regulation of organ development and programmed cell death""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
753,Raymond,Davis Jr.,USA,US,Washington DC,male,2002,Physics,"""for pioneering contributions to astrophysics in particular for the detection of cosmic neutrinos""",University of Pennsylvania,Philadelphia PA,USA,45.68753334,-112.4943339
755,Riccardo,Giacconi,Italy,IT,Genoa,male,2002,Physics,"""for pioneering contributions to astrophysics which have led to the discovery of cosmic X-ray sources""",Associated Universities Inc.,Washington DC,USA,45.68753334,-112.4943339
756,John B.,Fenn,USA,US,New York NY,male,2002,Chemistry,"""for their development of soft desorption ionisation methods for mass spectrometric analyses of biological macromolecules""",Virginia Commonwealth University,Richmond VA,USA,45.68753334,-112.4943339
759,Daniel,Kahneman,British Mandate of Palestine (now Israel),IL,Tel Aviv,male,2002,Economics,"""for having integrated insights from psychological research into economic science especially concerning human judgment and decision-making under uncertainty""",Princeton University,Princeton NJ,USA,45.68753334,-112.4943339
760,Vernon L.,Smith,USA,US,Wichita KS,male,2002,Economics,"""for having established laboratory experiments as a tool in empirical economic analysis especially in the study of alternative market mechanisms""",George Mason University,Fairfax VA,USA,45.68753334,-112.4943339
764,Paul C.,Lauterbur,USA,US,Sidney OH,male,2003,Medicine,"""for their discoveries concerning magnetic resonance imaging""",University of Illinois,Urbana IL,USA,45.68753334,-112.4943339
766,Alexei,Abrikosov,USSR (now Russia),RU,Moscow,male,2003,Physics,"""for pioneering contributions to the theory of superconductors and superfluids""",Argonne National Laboratory,Argonne IL,USA,45.68753334,-112.4943339
768,Anthony J.,Leggett,United Kingdom,GB,London,male,2003,Physics,"""for pioneering contributions to the theory of superconductors and superfluids""",University of Illinois,Urbana IL,USA,45.68753334,-112.4943339
769,Peter,Agre,USA,US,Northfield MN,male,2003,Chemistry,"""for the discovery of water channels""",Johns Hopkins University School of Medicine,Baltimore MD,USA,45.68753334,-112.4943339
770,Roderick,MacKinnon,USA,US,Burlington MA,male,2003,Chemistry,"""for structural and mechanistic studies of ion channels""",Rockefeller University,New York NY,USA,45.68753334,-112.4943339
771,Robert F.,Engle III,USA,US,Syracuse NY,male,2003,Economics,"""for methods of analyzing economic time series with time-varying volatility (ARCH)""",New York University,New York NY,USA,45.68753334,-112.4943339
772,Clive W.J.,Granger,United Kingdom,GB,Swansea,male,2003,Economics,"""for methods of analyzing economic time series with common trends (cointegration)""",University of California,San Diego CA,USA,45.68753334,-112.4943339
774,Richard,Axel,USA,US,New York NY,male,2004,Medicine,"""for their discoveries of odorant receptors and the organization of the olfactory system""",Columbia University,New York NY,USA,45.68753334,-112.4943339
775,Linda B.,Buck,USA,US,Seattle WA,female,2004,Medicine,"""for their discoveries of odorant receptors and the organization of the olfactory system""",Fred Hutchinson Cancer Research Center,Seattle WA,USA,45.68753334,-112.4943339
776,David J.,Gross,USA,US,Washington DC,male,2004,Physics,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",University of California Kavli Institute for Theoretical Physics,Santa Barbara CA,USA,45.68753334,-112.4943339
777,H. David,Politzer,USA,US,New York NY,male,2004,Physics,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
778,Frank,Wilczek,USA,US,New York NY,male,2004,Physics,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
781,Irwin,Rose,USA,US,Brooklyn NY,male,2004,Chemistry,"""for the discovery of ubiquitin-mediated protein degradation""",University of California,Irvine CA,USA,45.68753334,-112.4943339
786,Finn E.,Kydland,Norway,NO,Gjesdal,male,2004,Economics,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles""",Carnegie Mellon University,Pittsburgh PA,USA,45.68753334,-112.4943339
787,Edward C.,Prescott,USA,US,Glens Falls NY,male,2004,Economics,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles""",Arizona State University,Tempe AZ,USA,45.68753334,-112.4943339
791,Roy J.,Glauber,USA,US,New York NY,male,2005,Physics,"""for his contribution to the quantum theory of optical coherence""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
792,John L.,Hall,USA,US,Denver CO,male,2005,Physics,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique""",University of Colorado JILA,Boulder CO,USA,45.68753334,-112.4943339
795,Robert H.,Grubbs,USA,US,Possum Trot KY,male,2005,Chemistry,"""for the development of the metathesis method in organic synthesis""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
796,Richard R.,Schrock,USA,US,Berne IN,male,2005,Chemistry,"""for the development of the metathesis method in organic synthesis""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
800,Thomas C.,Schelling,USA,US,Oakland CA,male,2005,Economics,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""",University of Maryland Department of Economics and School of Public Policy,College Park MD,USA,45.68753334,-112.4943339
802,Andrew Z.,Fire,USA,US,Stanford CA,male,2006,Medicine,"""for their discovery of RNA interference - gene silencing by double-stranded RNA""",Stanford University School of Medicine,Stanford CA,USA,45.68753334,-112.4943339
803,Craig C.,Mello,USA,US,New Haven CT,male,2006,Medicine,"""for their discovery of RNA interference - gene silencing by double-stranded RNA""",University of Massachusetts Medical School,Worcester MA,USA,45.68753334,-112.4943339
804,John C.,Mather,USA,US,Roanoke VA,male,2006,Physics,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation""",NASA Goddard Space Flight Center,Greenbelt MD,USA,45.68753334,-112.4943339
805,George F.,Smoot,USA,US,Yukon FL,male,2006,Physics,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
806,Roger D.,Kornberg,USA,US,St. Louis MO,male,2006,Chemistry,"""for his studies of the molecular basis of eukaryotic transcription""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
807,Edmund S.,Phelps,USA,US,Evanston IL,male,2006,Economics,"""for his analysis of intertemporal tradeoffs in macroeconomic policy""",Columbia University,New York NY,USA,45.68753334,-112.4943339
811,Mario R.,Capecchi,Italy,IT,Verona,male,2007,Medicine,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",University of Utah,Salt Lake City UT,USA,45.68753334,-112.4943339
813,Oliver,Smithies,United Kingdom,GB,Halifax,male,2007,Medicine,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",University of North Carolina,Chapel Hill NC,USA,45.68753334,-112.4943339
820,Leonid,Hurwicz,Russia,RU,Moscow,male,2007,Economics,"""for having laid the foundations of mechanism design theory""",University of Minnesota,Minneapolis MN,USA,45.68753334,-112.4943339
821,Eric S.,Maskin,USA,US,New York NY,male,2007,Economics,"""for having laid the foundations of mechanism design theory""",Institute for Advanced Study,Princeton NJ,USA,45.68753334,-112.4943339
822,Roger B.,Myerson,USA,US,Boston MA,male,2007,Economics,"""for having laid the foundations of mechanism design theory""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
826,Yoichiro,Nambu,Japan,JP,Tokyo,male,2008,Physics,"""for the discovery of the mechanism of spontaneous broken symmetry in subatomic physics""",Enrico Fermi Institute University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
829,Osamu,Shimomura,Japan,JP,Kyoto,male,2008,Chemistry,"""for the discovery and development of the green fluorescent protein GFP""",Marine Biological Laboratory (MBL),Woods Hole MA,USA,45.68753334,-112.4943339
830,Martin,Chalfie,USA,US,Chicago IL,male,2008,Chemistry,"""for the discovery and development of the green fluorescent protein GFP""",Columbia University,New York NY,USA,45.68753334,-112.4943339
831,Roger Y.,Tsien,USA,US,New York NY,male,2008,Chemistry,"""for the discovery and development of the green fluorescent protein GFP""",University of California,San Diego CA,USA,45.68753334,-112.4943339
834,Paul,Krugman,USA,US,New York NY,male,2008,Economics,"""for his analysis of trade patterns and location of economic activity""",Princeton University,Princeton NJ,USA,45.68753334,-112.4943339
835,Elizabeth H.,Blackburn,Australia,AU,Hobart Tasmania,female,2009,Medicine,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",University of California,San Francisco CA,USA,45.68753334,-112.4943339
836,Carol W.,Greider,USA,US,San Diego CA,female,2009,Medicine,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",Johns Hopkins University School of Medicine,Baltimore MD,USA,45.68753334,-112.4943339
837,Jack W.,Szostak,United Kingdom,GB,London,male,2009,Medicine,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",Harvard Medical School,Boston MA,USA,45.68753334,-112.4943339
839,Willard S.,Boyle,Canada,CA,Amherst NS,male,2009,Physics,"""for the invention of an imaging semiconductor circuit - the CCD sensor""",Bell Laboratories,Murray Hill NJ,USA,45.68753334,-112.4943339
840,George E.,Smith,USA,US,White Plains NY,male,2009,Physics,"""for the invention of an imaging semiconductor circuit - the CCD sensor""",Bell Laboratories,Murray Hill NJ,USA,45.68753334,-112.4943339
842,Thomas A.,Steitz,USA,US,Milwaukee WI,male,2009,Chemistry,"""for studies of the structure and function of the ribosome""",Yale University,New Haven CT,USA,45.68753334,-112.4943339
846,Elinor,Ostrom,USA,US,Los Angeles CA,female,2009,Economics,"""for her analysis of economic governance especially the commons""",Indiana University,Bloomington IN,USA,45.68753334,-112.4943339
847,Oliver E.,Williamson,USA,US,Superior WI,male,2009,Economics,"""for his analysis of economic governance especially the boundaries of the firm""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
851,Richard F.,Heck,USA,US,Springfield MA,male,2010,Chemistry,"""for palladium-catalyzed cross couplings in organic synthesis""",University of Delaware,,USA,45.68753334,-112.4943339
852,Ei-ichi,Negishi,China,CN,Changchun,male,2010,Chemistry,"""for palladium-catalyzed cross couplings in organic synthesis""",Purdue University,West Lafayette IN,USA,45.68753334,-112.4943339
856,Peter A.,Diamond,USA,US,New York NY,male,2010,Economics,"""for their analysis of markets with search frictions""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
857,Dale T.,Mortensen,USA,US,Enterprise OR,male,2010,Economics,"""for their analysis of markets with search frictions""",Northwestern University,Evanston IL,USA,45.68753334,-112.4943339
861,Bruce A.,Beutler,USA,US,Chicago IL,male,2011,Medicine,"""for their discoveries concerning the activation of innate immunity""",University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA,45.68753334,-112.4943339
863,Ralph M.,Steinman,Canada,CA,Montreal,male,2011,Medicine,"""for his discovery of the dendritic cell and its role in adaptive immunity""",Rockefeller University,New York NY,USA,45.68753334,-112.4943339
864,Saul,Perlmutter,USA,US,Champaign-Urbana IL,male,2011,Physics,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",Lawrence Berkeley National Laboratory,Berkeley CA,USA,45.68753334,-112.4943339
866,Adam G.,Riess,USA,US,Washington DC,male,2011,Physics,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",Johns Hopkins University,Baltimore MD,USA,45.68753334,-112.4943339
872,Thomas J.,Sargent,USA,US,Pasadena CA,male,2011,Economics,"""for their empirical research on cause and effect in the macroeconomy""",New York University,New York NY,USA,45.68753334,-112.4943339
873,Christopher A.,Sims,USA,US,Washington DC,male,2011,Economics,"""for their empirical research on cause and effect in the macroeconomy""",Princeton University,Princeton NJ,USA,45.68753334,-112.4943339
877,David J.,Wineland,USA,US,Milwaukee WI,male,2012,Physics,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems""",National Institute of Standards and Technology,Boulder CO,USA,45.68753334,-112.4943339
879,Brian,Kobilka,USA,US,Little Falls MN,male,2012,Chemistry,"""for studies of G-protein-coupled receptors""",Stanford University School of Medicine,Stanford CA,USA,45.68753334,-112.4943339
882,Alvin E.,Roth,USA,US,New York NY,male,2012,Economics,"""for the theory of stable allocations and the practice of market design""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
883,Lloyd S.,Shapley,USA,US,Cambridge MA,male,2012,Economics,"""for the theory of stable allocations and the practice of market design""",University of California,Los Angeles CA,USA,45.68753334,-112.4943339
884,James E.,Rothman,USA,US,Haverhill MA,male,2013,Medicine,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells""",Yale University,New Haven CT,USA,45.68753334,-112.4943339
885,Randy W.,Schekman,USA,US,St. Paul MN,male,2013,Medicine,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
886,Thomas C.,Südhof,Germany,DE,Göttingen,male,2013,Medicine,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
890,Michael,Levitt,South Africa,ZA,Pretoria,male,2013,Chemistry,"""for the development of multiscale models for complex chemical systems""",Stanford University School of Medicine,Stanford CA,USA,45.68753334,-112.4943339
891,Arieh,Warshel,British Mandate of Palestine (now Israel),IL,Kibbutz Sde-Nahum,male,2013,Chemistry,"""for the development of multiscale models for complex chemical systems""",University of Southern California,Los Angeles CA,USA,45.68753334,-112.4943339
894,Eugene F.,Fama,USA,US,Boston MA,male,2013,Economics,"""for their empirical analysis of asset prices""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
895,Lars Peter,Hansen,USA,US,Urbana IL,male,2013,Economics,"""for their empirical analysis of asset prices""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
896,Robert J.,Shiller,USA,US,Detroit MI,male,2013,Economics,"""for their empirical analysis of asset prices""",Yale University,New Haven CT,USA,45.68753334,-112.4943339
908,Shuji,Nakamura,Japan,JP,Ikata,male,2014,Physics,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",University of California,Santa Barbara CA,USA,45.68753334,-112.4943339
909,Eric,Betzig,USA,US,Ann Arbor MI,male,2014,Chemistry,"""for the development of super-resolved fluorescence microscopy""",Janelia Research Campus Howard Hughes Medical Institute,Ashburn VA,USA,45.68753334,-112.4943339
911,William E.,Moerner,USA,US,Pleasanton CA,male,2014,Chemistry,"""for the development of super-resolved fluorescence microscopy""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
916,William C.,Campbell,Ireland,IE,Ramelton,male,2015,Medicine,"""for their discoveries concerning a novel therapy against infections caused by roundworm parasites""",Drew University,Madison NJ,USA,45.68753334,-112.4943339
922,Paul,Modrich,USA,US,Raton NM,male,2015,Chemistry,"""for mechanistic studies of DNA repair""",Howard Hughes Medical Institute,Durham NC,USA,45.68753334,-112.4943339
923,Aziz,Sancar,Turkey,TR,Savur,male,2015,Chemistry,"""for mechanistic studies of DNA repair""",University of North Carolina,Chapel Hill NC,USA,45.68753334,-112.4943339
926,Angus,Deaton,Scotland,GB,Edinburgh,male,2015,Economics,"""for his analysis of consumption poverty and welfare""",Princeton University,Princeton NJ,USA,45.68753334,-112.4943339
928,David J.,Thouless,United Kingdom,GB,Bearsden,male,2016,Physics,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",University of Washington,Seattle WA,USA,45.68753334,-112.4943339
929,F. Duncan M.,Haldane,United Kingdom,GB,London,male,2016,Physics,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",Princeton University,Princeton NJ,USA,45.68753334,-112.4943339
930,J. Michael,Kosterlitz,United Kingdom,GB,Aberdeen,male,2016,Physics,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",Brown University,Providence RI,USA,45.68753334,-112.4943339
932,Sir J. Fraser,Stoddart,United Kingdom,GB,Edinburgh,male,2016,Chemistry,"""for the design and synthesis of molecular machines""",Northwestern University,Evanston IL,USA,45.68753334,-112.4943339
935,Oliver,Hart,United Kingdom,GB,London,male,2016,Economics,"""for their contributions to contract theory""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
936,Bengt,Holmström,Finland,FI,Helsinki,male,2016,Economics,"""for their contributions to contract theory""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
938,Jeffrey C.,Hall,USA,US,New York NY,male,2017,Medicine,"""for their discoveries of molecular mechanisms controlling the circadian rhythm""",University of Maine,Maine ME,USA,45.68753334,-112.4943339
939,Michael,Rosbash,USA,US,Kansas City MO,male,2017,Medicine,"""for their discoveries of molecular mechanisms controlling the circadian rhythm""",Brandeis University,Waltham MA,USA,45.68753334,-112.4943339
940,Michael W.,Young,USA,US,Miami FL,male,2017,Medicine,"""for their discoveries of molecular mechanisms controlling the circadian rhythm""",Rockefeller University,New York NY,USA,45.68753334,-112.4943339
945,Joachim,Frank,Germany,DE,Siegen,male,2017,Chemistry,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution""",Columbia University,New York NY,USA,45.68753334,-112.4943339
949,Richard H.,Thaler,USA,US,East Orange NJ,male,2017,Economics,"""for his contributions to behavioural economics""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
958,James P.,Allison,USA,US,Alice TX,male,2018,Medicine,"""for their discovery of cancer therapy by inhibition of negative immune regulation""",Parker Institute for Cancer Immunotherapy,San Francisco CA,USA,45.68753334,-112.4943339
960,Arthur,Ashkin,USA,US,New York NY,male,2018,Physics,"""for the optical tweezers and their application to biological systems""",Bell Laboratories,Holmdel NJ,USA,45.68753334,-112.4943339
